Country,Song Name,Popularity,Time Signature,Duration MS,Tempo,Valence,Liveness,Instrumentalness,Acousticness,Speechiness,Loudness,Key,Mode,Energy,Danceability
1,Chaitei Paro by Aurthohin Lyrics.wav,18,4,245388,159.962,0.719,0.275,6.22e-06,0.000193,0.0584,-5.563,7,1,0.913,0.49
1,Chena Jogot ???? ??? Vibe Chena Jogot Original Track @gseriesworldmusic3801.wav,18,3,267912,194.622,0.734,0.264,0.000645,3e-05,0.109,-6.642,7,0,0.925,0.196
1,Vibe - Shopnodev Lyrics.wav,18,4,217496,89.918,0.624,0.251,0.0446,8.42e-05,0.096,-6.662,7,0,0.932,0.443
1,Obosh Onuvutir Deyal ??? ???????? ?????? Artcell Onno Shomoy Original Track.wav,19,4,408346,89.804,0.369,0.158,0.0,0.0513,0.0304,-6.26,6,1,0.682,0.483
1,Chile Kothar Shepai ???? ????? ????? Artcell Agontuk 2 Original Track @G Series World Music.wav,20,4,387250,132.13,0.345,0.308,0.0011,0.000674,0.127,-11.06,7,0,0.922,0.238
1,Shironamhin - JADUKOR Official Music Video.wav,20,3,284407,129.912,0.163,0.114,0.000132,0.1,0.0268,-5.474,9,0,0.566,0.51
1,Nirban - Meghdol (Lyric Video).wav,21,3,220600,126.19,0.356,0.175,3.77e-05,0.666,0.0323,-11.799,4,1,0.297,0.618
1,Maa James LYRICS.wav,22,4,287560,132.031,0.294,0.413,0.0,0.212,0.0263,-4.373,2,1,0.689,0.621
1,Vibe - Odhora (with lyrics).wav,22,3,283376,127.88,0.565,0.175,2.28e-05,0.0014,0.0321,-8.588,2,1,0.627,0.712
1,Nemesis - Nirbashon Official Audio.wav,22,4,396288,152.136,0.694,0.0519,0.0,0.0322,0.0377,-4.99,8,1,0.792,0.554
1,Eto Kosto Keno Valobashay Hasan - Lyrics Play ? Ron Razib.wav,24,4,268710,126.211,0.33,0.0673,0.0,0.518,0.0316,-6.916,1,1,0.522,0.574
1,Dhushor Shomoy ???? ??? Artcell Oniket Prantor Bangla Band Song @G Series World Music.wav,24,4,407000,146.9,0.432,0.11,1.76e-06,0.0278,0.0422,-11.484,2,0,0.669,0.247
1,Dhrubosshor ????????? Mechanix Rock 202 Original Track @G Series World Music.wav,24,4,407000,146.9,0.432,0.11,1.76e-06,0.0278,0.0422,-11.484,2,0,0.669,0.247
1,???? ???? ?? ???? ???? Ayub Bacchu Official Spectrum Lyrical Video .wav,24,4,353675,94.007,0.696,0.338,0.000167,0.088,0.0267,-4.742,9,0,0.785,0.705
1,Cafeteria ????????????? Shironamhin Ichche Ghuri Original Track.wav,24,4,259042,90.058,0.316,0.0937,0.0,0.356,0.0252,-7.443,5,1,0.517,0.567
1,Warfaze-Jotodurey.wav,24,4,359132,134.945,0.346,0.319,0.000697,0.00491,0.0347,-6.953,7,1,0.726,0.364
1,???? ????? ?????? ????? Baba Katodin Dekhina Tomay James Bangla Song.wav,24,4,305667,142.024,0.284,0.318,0.0,0.698,0.032,-6.77,3,1,0.546,0.623
1,Shoto Asha - SHUNNO.wav,25,4,220019,96.046,0.382,0.296,4.26e-05,0.147,0.0392,-5.333,1,0,0.849,0.503
1,Tor Premete Ondho Holam (??? ???????? ???? ????) Lyrics - James James song all Shotta Movie Song.wav,25,4,312308,138.058,0.399,0.0859,0.0,0.5,0.0356,-7.848,6,1,0.571,0.67
1,Poth Chola ?? ??? Artcell Band Album Onnosomoy Bangla New Song Official Lyrical Video.wav,25,4,421953,159.646,0.626,0.114,4.89e-06,0.534,0.0461,-5.827,6,1,0.734,0.438
1,????? ???? Hashte Dekho Ayub Bacchu Official Spectrum Video.wav,25,4,359799,98.376,0.857,0.145,0.0028,0.137,0.0253,-7.692,8,0,0.678,0.611
1,Abar Hashimukh - Shironamhin [Lyrics Video].wav,25,3,336500,155.853,0.302,0.257,2.55e-05,0.165,0.0418,-7.829,2,0,0.604,0.383
1,Amar Prithibi Black Album Amar Prithibi Official lLyrical Video.wav,25,4,251844,159.316,0.462,0.0998,0.000808,0.00369,0.0333,-12.894,1,1,0.432,0.453
1,Aushomapto ??????? Aurthohin Aushomapto-1 Original Track @gseriesworldmusic3801.wav,25,4,299259,76.999,0.192,0.161,0.0,0.00751,0.0344,-8.227,8,1,0.546,0.516
1,????? ???? ???????????? ???? Kobita James Lyrics.wav,26,4,403424,141.751,0.506,0.232,0.0,0.0118,0.0384,-5.589,9,0,0.746,0.422
1,Warfaze-Tomake.wav,26,4,330163,100.155,0.131,0.104,9.2e-05,0.0597,0.0248,-5.469,3,1,0.497,0.525
1,Nemesis - Gonojowar Official Audio.wav,27,3,345964,100.169,0.375,0.0699,0.172,0.00492,0.0649,-5.463,1,1,0.878,0.289
1,Arbovirus - School (Official Music Video).wav,27,4,259297,124.058,0.431,0.121,0.0,0.0171,0.082,-5.23,1,1,0.767,0.499
1,Opekkha ViKiNGS featuring RUN OUT Studio Version Laser Vision.wav,29,4,349936,175.887,0.447,0.115,0.00012,0.000371,0.0357,-9.139,1,0,0.701,0.455
1,Taray Taray - James ? Shundori Toma Amar - James ? With lyrics.wav,29,4,333230,77.994,0.63,0.13,5.27e-05,0.0507,0.0727,-7.989,1,1,0.749,0.48
1,Neela(????) By Miles Lyrical Video Song.wav,30,4,297773,121.716,0.621,0.875,0.0,0.109,0.0764,-9.643,9,0,0.823,0.49
1,Indalo - ISD(Remastered).wav,30,4,239587,85.959,0.122,0.108,0.531,0.823,0.0265,-13.172,5,1,0.341,0.543
1,Oniket Prantor ?????? ???????? Artcell Bangla New Band Song Official Lyrical Video.wav,30,4,980976,137.917,0.495,0.0994,0.00381,0.0409,0.0943,-5.884,10,1,0.917,0.5
1,Meghdol Esho Amar Shohore Aluminium Er Dana Official Video.wav,31,4,318500,127.885,0.125,0.0967,0.0746,0.78,0.0357,-16.622,8,0,0.148,0.652
1,Arbovirus - Hariye Jao (lyrics) ? ??????????? - ?????? ??? (???????) ? Arvovirus songs.wav,31,4,351039,179.786,0.301,0.159,4.98e-06,0.134,0.0455,-7.231,1,1,0.756,0.36
1,Shironamhin - Hashimukh [Official Audio].wav,32,3,253936,145.996,0.61,0.125,0.0,0.681,0.0329,-6.812,2,0,0.719,0.473
1,Dukkho Bilash ???? ????? Artcell Anushilon Bangla New Song Official Lyrical Video.wav,32,4,431306,135.834,0.34,0.0761,0.000103,0.0401,0.0334,-11.9,2,0,0.388,0.303
1,Warfaze-Boshe Achi.wav,32,4,399962,136.924,0.518,0.333,0.000613,0.000507,0.0507,-6.314,7,1,0.88,0.431
1,Eka beche thakte shekho priyo (Original song) ??? ????? ????? ???? ????? ? Aseer Arman ? ???? ?????.wav,32,4,394000,72.522,0.386,0.11,0.0,0.878,0.0334,-11.187,3,1,0.224,0.338
1,Shey Amare - Ashes ( official Audio ).wav,33,4,362255,137.966,0.247,0.291,7.2e-05,0.876,0.0281,-8.747,11,1,0.402,0.651
1,Jon Kabir - Moho Vertical Lyric Video.wav,33,4,180551,92.014,0.151,0.0605,0.0174,0.0811,0.0267,-8.003,9,1,0.607,0.512
1,Nemesis - Kobe Official Music Video.wav,33,3,253888,138.054,0.608,0.058,5.3e-05,0.013,0.0435,-4.83,10,1,0.749,0.514
1,Warfaze-Obak Bhalobasha.wav,33,3,441784,124.968,0.518,0.094,0.000152,0.132,0.0267,-8.176,0,0,0.499,0.662
1,Sei tumi keno eto ochena hole Ayub Bachchu LRB ??? ???? ??? ??? ????? ???.wav,34,4,377255,144.999,0.563,0.118,0.0,0.736,0.0375,-6.224,11,1,0.74,0.386
1,Shunno - Rajahin Rajjo [Official Music Video HD].wav,34,4,210315,145.076,0.481,0.37,1.8e-06,0.271,0.0434,-4.276,2,1,0.809,0.504
1,Sritir Chera Pata - Shunno.wav,34,4,241295,133.95,0.334,0.171,0.0,0.764,0.0315,-7.93,4,1,0.374,0.678
1,Bhalobasha Baki ???????? ???? Popeye Bangladesh.wav,35,4,311250,145.907,0.377,0.289,0.0,0.711,0.0317,-10.849,6,1,0.225,0.662
1,Popeye (Bangladesh) - Bishonno Shundor (?????? ??????) Official Lyrics Video.wav,35,3,354504,114.94,0.196,0.107,0.0,0.387,0.0265,-7.501,11,1,0.424,0.623
1,Encore - Srotoshinni Official Audio.wav,36,4,263079,130.154,0.275,0.279,0.0,0.0291,0.0341,-6.373,7,1,0.629,0.487
1,Warfaze-Rupkotha.wav,36,4,397572,180.012,0.322,0.246,6.93e-05,0.0391,0.029,-8.072,0,0,0.589,0.47
1,Arnob-She je boshe ache.wav,37,4,210051,129.971,0.295,0.109,0.000219,0.444,0.0346,-21.307,4,1,0.252,0.684
1,SHUNNO - BEDONA.wav,37,4,249747,119.921,0.816,0.0653,5.48e-06,0.0441,0.0379,-5.982,11,1,0.73,0.635
1,??????? ??? Firiye Dao - Miles Bangla Lyrics by Tahsin Rt 2022.wav,37,4,293227,127.301,0.825,0.0389,5.74e-06,0.0809,0.0493,-8.534,5,0,0.884,0.672
1,Anmone 2 - Aushomapto 2 - Aurthohin.wav,38,4,305862,88.734,0.372,0.107,1.16e-06,0.00367,0.0844,-5.781,3,1,0.897,0.313
1,Blue Jeans - Kodom Artwork Video.wav,41,4,247000,105.006,0.445,0.296,0.0,0.17,0.0338,-5.022,7,1,0.827,0.535
1,???? ?????? Amar Dehokhan Odd Signature Lyrics Video.wav,42,4,430106,130.035,0.175,0.226,7.95e-05,0.378,0.0283,-8.665,10,1,0.509,0.563
1,Ghum - Odd Signature [Official].wav,42,3,229721,144.963,0.72,0.331,0.0,0.715,0.0321,-17.316,6,1,0.251,0.626
1,Shironamhin Ei Obelay Official Music Video.wav,43,3,382572,147.921,0.265,0.186,0.00375,0.59,0.0365,-9.099,2,0,0.489,0.497
1,E Hawa Meghdol X Hawa Film Aluminium Er Dana.wav,43,3,354331,126.643,0.188,0.113,0.0128,0.815,0.0342,-14.925,8,1,0.192,0.271
1,Warfaze - Purnota.wav,44,4,359631,119.958,0.396,0.197,0.0,0.574,0.0326,-7.441,3,1,0.702,0.576
0,Amar Bhindeshi Tara - Chondrobindu (Lyrics).wav,35.0,4.0,276586.0,120.973,0.376,0.103,0,0.861,0.0357,-11.755,7.0,1.0,0.148,0.543
0,Amar Priya Cafe by Moheener Ghoraguli.wav,24.0,4.0,357016.0,92.221,0.41,0.0678,0,0.656,0.0376,-7.46,9.0,1.0,0.424,0.722
0,Ami ek garib premik neela আমি এক গরীব প্রেমিক নীলা Argha dev Lyrical Video.wav,17.0,4.0,252000.0,126.471,0.588,0.12,5.46e-06,0.972,0.0438,-17.387,4.0,1.0,0.0924,0.532
0,Amra Bhison EkaCactus আমরা ভীষণ একা ক্যাকটাস LYRICS.wav,0.0,4.0,282880.0,171.468,0.442,0.16,0,0.338,0.0454,-10.202,1.0,0.0,0.61,0.458
0,Aro Ekber Fossils Audio Song Rupam Islam.wav,44.0,4.0,404246.0,137.129,0.157,0.044,0.000527,0.0734,0.0341,-12.249,3.0,1.0,0.475,0.387
0,Baari Esho.wav,30.0,4.0,311912.0,136.908,0.413,0.203,2.54e-05,0.0128,0.0933,-5.063,1.0,0.0,0.935,0.549
0,Bhalo Lage - Moheener Ghoraguli II ভালোবাসি জ্যোৎস্নায় কাশবনে ছুটতে (Lyrics).wav,20.0,4.0,284814.0,144.45,0.567,0.0846,0,0.578,0.034,-13.697,9.0,1.0,0.373,0.596
0,Bhalo Theko - Recreated ভালো থেকো Cactuss New Band Song.wav,25.0,4.0,374780.0,118.015,0.453,0.412,0.000122,0.179,0.0381,-4.534,4.0,1.0,0.771,0.463
0,Bishakto Chumbon OFFICIAL MUSIC VIDEO EESHAAN ALBUM SANKRAMAN.wav,6.0,4.0,279119.0,97.996,0.792,0.0477,0.000498,0.0516,0.0348,-8.404,11.0,1.0,0.871,0.63
0,Bnaador.wav,19.0,4.0,273154.0,138.01,0.706,0.321,0,0.0198,0.0581,-4.956,1.0,1.0,0.941,0.554
0,Bondhu Tomay - Chandrabindu.wav,31.0,4.0,453644.0,114.957,0.626,0.48,0,0.574,0.0249,-7.052,7.0,1.0,0.58,0.784
0,Brishti Uh Ma with lyrics Cactus Bengali Band Songs Cactus.wav,1.0,4.0,601907.0,172.824,0.065,0.265,0.000349,0.683,0.0308,-13.763,4.0,1.0,0.269,0.262
0,Chandrabindu Mon Lyrics.wav,33.0,4.0,390147.0,79.987,0.341,0.213,0,0.367,0.0249,-7.138,9.0,1.0,0.51,0.648
0,Chandrabindu - Juju.wav,24.0,4.0,174613.0,97.52,0.894,0.28,0.000154,0.291,0.0402,-5.226,9.0,1.0,0.813,0.849
0,Chi Chi Chi ছিঃ ছিঃ ছিঃ Cactus Bangla Rock Band Song.wav,5.0,4.0,310141.0,141.976,0.695,0.303,0.00194,0.000626,0.0554,-8.213,6.0,1.0,0.901,0.523
0,Classroom by prithibi band lyrics(ক্লাসরুম -পৃথিবী).wav,31.0,4.0,353359.0,140.029,0.416,0.104,0,0.016,0.0264,-5.572,6.0,1.0,0.664,0.498
0,Coffee Houser Sei Addata Aaj Aar Nei Manna Dey Suparnakanti Ghosh Bangla Gaan bengali songs.wav,27.0,4.0,386853.0,122.852,0.701,0.121,0.00347,0.904,0.0315,-13.106,4.0,1.0,0.416,0.62
0,Darjeeling by Anjan Dutta 1994.wav,13.0,4.0,278933.0,89.944,0.78,0.121,2.17e-06,0.593,0.0293,-15.291,2.0,1.0,0.372,0.713
0,E bhabeo Phire Asha Jaye Chandrabindoo Audio Song.wav,32.0,4.0,271152.0,100.002,0.962,0.0317,0,0.278,0.0443,-7.021,10.0,1.0,0.84,0.757
0,Eeshaan - Bangladesh.wav,9.0,4.0,259240.0,129.985,0.592,0.161,0,0.0441,0.0266,-8.126,4.0,1.0,0.643,0.612
0,Ek Notun Aazadi.wav,21.0,4.0,351770.0,112.988,0.487,0.103,0.000179,0.04,0.0511,-7.488,9.0,0.0,0.778,0.698
0,Ekla Ghor Fossils Audio Song Rupam Islam.wav,43.0,4.0,387319.0,138.038,0.283,0.327,3.06e-05,0.238,0.0307,-10.85,9.0,0.0,0.527,0.666
0,Eto Chaoa Niye Kotha Jai by Moheener Ghoraguli.wav,11.0,4.0,270238.0,108.012,0.453,0.161,0,0.93,0.0381,-15.256,9.0,1.0,0.156,0.479
0,Fire Eso Eka lakkhichhara ফিরে এস একা লক্ষীছাড়া LYRICS.wav,12.0,4.0,345052.0,134.963,0.196,0.176,9.8e-06,0.272,0.0264,-5.557,9.0,1.0,0.536,0.604
0,Fossils - ACID!! Lyrics.wav,30.0,4.0,328204.0,134.071,0.332,0.142,4.78e-06,0.00935,0.0838,-4.33,8.0,1.0,0.895,0.709
0,Fossils - Bishakto Manush.wav,42.0,4.0,267469.0,136.551,0.335,0.366,2.12e-06,0.187,0.0367,-10.671,5.0,0.0,0.639,0.393
0,Fossils - Nemesis Lyrics.wav,33.0,4.0,358715.0,113.008,0.405,0.1,4.84e-05,0.0545,0.0399,-10.279,5.0,0.0,0.64,0.62
0,Ghore Ferar Gaan by Moheener Ghoraguli.wav,26.0,3.0,357356.0,120.443,0.511,0.0992,2.05e-05,0.55,0.0337,-14.628,0.0,0.0,0.274,0.453
0,Ghreena.wav,23.0,5.0,437131.0,91.449,0.127,0.124,0.000477,0.151,0.0339,-8.49,2.0,1.0,0.645,0.453
0,GHUM EESHAAN Album GIRGITI.wav,3.0,4.0,270865.0,98.106,0.28,0.109,9.56e-06,0.307,0.0255,-10.516,4.0,1.0,0.324,0.617
0,GIRGITI EESHAAN Album GIRGITI.wav,6.0,4.0,335805.0,188.075,0.821,0.0592,1.53e-05,0.0984,0.0598,-8.282,8.0,0.0,0.618,0.543
0,Haajar Bichhana.wav,32.0,4.0,414629.0,136.014,0.306,0.146,0,0.00721,0.0466,-6.101,9.0,1.0,0.886,0.535
0,Haajar Bichhana.wav,32.0,4.0,414629.0,136.014,0.306,0.146,0,0.00721,0.0466,-6.101,9.0,1.0,0.886,0.535
0,Hridoy Bhangbar Gaan.wav,21.0,4.0,387376.0,136.072,0.351,0.22,8.65e-05,0.000213,0.042,-7.344,7.0,1.0,0.741,0.365
0,Janla.wav,33.0,4.0,316756.0,89.997,0.435,0.111,0.00248,0.772,0.0309,-9.183,4.0,0.0,0.52,0.66
0,Jeremir Behala জেরেমির বেহালা Anjan Dutta Slideshow video Kolkata nostalgia.wav,9.0,3.0,368718.0,142.367,0.255,0.335,1.96e-05,0.737,0.0316,-11.242,2.0,0.0,0.451,0.409
0,Jibon Chaiche Aro Besi - Lakkhichhara (Lyrics).wav,24.0,4.0,310048.0,133.692,0.82,0.313,0.00881,0.0314,0.0283,-11.32,11.0,0.0,0.536,0.555
0,Jokhon Dhoa Meghe -Maya (Moheener Ghoraguli Edited album).wav,11.0,4.0,230009.0,93.747,0.225,0.128,0,0.853,0.0319,-12.834,2.0,1.0,0.163,0.37
0,KALANKANI RADHA POTA.wav,12.0,3.0,446893.0,134.476,0.203,0.112,0.000609,0.894,0.0316,-14.395,2.0,1.0,0.244,0.453
0,Ke Ki Bole Lakkhichhara Indian Band Dabanol Bangla Song.wav,7.0,4.0,239361.0,119.317,0.605,0.0864,1.11e-05,0.0729,0.0334,-5.978,5.0,1.0,0.688,0.732
0,Kemon Achho Shohor Lakkhichhara.wav,21.0,4.0,436168.0,131.976,0.131,0.0874,0.00296,0.419,0.0291,-8.775,7.0,1.0,0.501,0.565
0,Khnoro Aamar Fossil.wav,44.0,4.0,332403.0,140.616,0.428,0.151,0,0.195,0.0434,-6.787,8.0,0.0,0.77,0.403
0,Koto Ki Korar Ache Baki কত কি করার আছে বাকি Moheener Ghoraguli.wav,10.0,4.0,308194.0,86.746,0.363,0.137,0,0.855,0.0298,-14.223,9.0,0.0,0.185,0.552
0,Lajja Prithibi Singles.wav,20.0,3.0,353379.0,144.964,0.487,0.381,0.000558,0.0204,0.0461,-7.442,3.0,0.0,0.887,0.463
0,Lakkhichhara - Satsho Sokal [FNO S03E05].wav,14.0,3.0,256654.0,149.736,0.104,0.0928,0.0164,0.631,0.0388,-9.78,4.0,1.0,0.384,0.443
0,Lakkhichhara _ Palie Berai (I Hide Away) - Indian Band.wav,5.0,5.0,450326.0,139.929,0.475,0.083,0.0019,0.67,0.0276,-7.604,1.0,0.0,0.483,0.713
0,Maa by Fossils 3.wav,23.0,3.0,308168.0,138.527,0.0555,0.297,5.26e-05,0.588,0.0291,-9.356,4.0,0.0,0.344,0.268
0,Mary Ann with lyrics মেরী আন Anjan Dutta.wav,15.0,4.0,233920.0,167.963,0.703,0.0456,0,0.233,0.0551,-10.47,9.0,1.0,0.617,0.552
0,Mohakaash.wav,25.0,4.0,524848.0,80.098,0.26,0.655,4.9e-05,0.125,0.0323,-8.768,1.0,1.0,0.564,0.43
0,Mohiner Ghoraguli - Bhikkhetei Jabo.wav,5.0,3.0,338026.0,153.656,0.445,0.0965,0,0.904,0.0417,-13.427,7.0,1.0,0.286,0.373
0,Mohiner Ghoraguli - Jao Chhere Chole.wav,6.0,4.0,244011.0,77.931,0.353,0.115,0.000116,0.901,0.0408,-16.387,4.0,0.0,0.135,0.264
0,Mon - Cactus - Bangla Band Song.wav,28.0,4.0,234084.0,192.001,0.365,0.326,0.0142,0.0764,0.155,-4.49,4.0,1.0,0.948,0.356
0,Mr Hall with lyrics Anjan Dutt Nagar Baul.wav,10.0,4.0,339600.0,138.627,0.585,0.0829,0,0.71,0.0313,-16.924,4.0,1.0,0.289,0.671
0,Mrito Manush.wav,19.0,4.0,361907.0,96.969,0.356,0.104,0.00232,0.00153,0.0674,-6.216,7.0,0.0,0.941,0.522
0,Mrityu.wav,17.0,4.0,362407.0,96.085,0.229,0.0993,0.000432,0.0154,0.0329,-5.593,6.0,1.0,0.906,0.516
0,Mummy by Fossils 3.wav,11.0,4.0,190826.0,130.026,0.676,0.385,2.03e-05,0.00221,0.0732,-7.191,9.0,1.0,0.523,0.642
0,Pakhider Sure Gaan By Moheener Ghoraguli.wav,19.0,4.0,296151.0,131.707,0.348,0.127,1.27e-06,0.21,0.0284,-14.611,2.0,0.0,0.259,0.47
0,Palachchhi Kothhaye Prithibi Rounak Graphic Novel Storytelling A Tribute To Irrfan Khan.wav,7.0,4.0,321000.0,160.022,0.557,0.0968,0.00467,0.215,0.0305,-9.694,0.0,1.0,0.582,0.565
0,Palao (Official Music Video) Fossils 5 Fossils.wav,20.0,4.0,312978.0,169.972,0.458,0.113,0.00387,0.00348,0.103,-6.726,7.0,1.0,0.934,0.402
0,Prithibita Naki Choto Hote Hote - Moheener Ghoraguli (Lyrics).wav,41.0,3.0,364383.0,153.08,0.287,0.0552,3.46e-06,0.387,0.0328,-14.387,0.0,1.0,0.383,0.379
0,Ranjana ami aar asbo na by Anjan Dutta 1994.wav,22.0,4.0,257547.0,102.821,0.633,0.124,0,0.000392,0.0489,-5.073,2.0,0.0,0.956,0.554
0,Resolutions (Official Music Video) Fossils 4 Fossils.wav,17.0,4.0,328581.0,95.027,0.403,0.317,1.12e-06,0.00454,0.0601,-5.081,6.0,1.0,0.96,0.545
0,Se ki firbe na ( Holud Pakhi) - Cactus - Bangla Band Song.wav,16.0,4.0,357587.0,89.982,0.239,0.292,0,0.624,0.0257,-11.688,2.0,1.0,0.259,0.544
0,Shoytaan.wav,24.0,4.0,451344.0,99.099,0.412,0.0719,2.97e-05,0.0114,0.0369,-5.28,11.0,1.0,0.82,0.477
0,Shudhu Tumi Ele Na with lyrics শুধু তুমি এলে না Cactus.wav,15.0,4.0,246813.0,97.061,0.164,0.371,0,0.321,0.0268,-13.015,9.0,0.0,0.362,0.517
0,Sono Sudhijon by Moheener Ghoraguli.wav,8.0,4.0,265457.0,81.312,0.881,0.222,0,0.663,0.0507,-9.729,5.0,1.0,0.548,0.337
0,Stobdho Jibon.wav,10.0,4.0,342845.0,97.964,0.357,0.218,0.00144,0.0189,0.031,-7.769,5.0,1.0,0.786,0.513
0,Sundori by Eeshaan.wav,8.0,4.0,226117.0,105.021,0.594,0.0539,0,0.293,0.0321,-9.181,3.0,1.0,0.622,0.61
0,Sweet heart 2 Chandrabindu.wav,25.0,4.0,357748.0,98.032,0.965,0.143,0,0.583,0.06,-7.137,9.0,1.0,0.623,0.806
0,Tomay Dilam by Moheener Ghoraguli.wav,32.0,4.0,236617.0,93.197,0.143,0.102,0,0.915,0.0288,-10.092,9.0,0.0,0.345,0.55
0,Tumi Na Thakle with lyrics Anjan Dutta & Usha Uthup The Bong Connection HD Song.wav,14.0,4.0,265360.0,125.965,0.621,0.0562,0,0.289,0.0528,-4.925,11.0,0.0,0.787,0.751
0,একটা ছেলে। Akta chele by sahana-(lyrics).wav,33.0,4.0,217013.0,139.905,0.188,0.0807,1.05e-05,0.797,0.0401,-9.409,7.0,1.0,0.439,0.636
0,ধাঁধার থেকেও জটিল তুমি - মহীনের ঘোড়াগুলি (লিরিক্স) Dhandar thekeo jotil tumi- Lyrics.wav,28.0,4.0,223087.0,137.601,0.681,0.0849,0,0.807,0.0355,-12.979,5.0,1.0,0.338,0.643
